product_id,product_handle,product_title,product_status,product_vendor,product_type,variant_id,variant_title,sku,barcode,price,compare_at_price,cost_amount,cost_currency,inv_total_all_locations,inv_at_target_location,inv_detail_json
gid://shopify/Product/8043114627146,gmo-og-auto-seed-8-pack,GMO OG-Auto – Seed-8 Pack,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855352906,Default Title,,,50.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043114659914,froot-by-the-foot-auto-seed-8-pk,Froot by the Foot Auto -Seed-8 pk,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855549514,Default Title,,,50.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043114692682,grow-big-liquid-plant-food-1-qt,Grow Big Liquid Plant Food (1 qt),DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855483978,Default Title,hmh01087,0752289790201,30.29,38.00,19.26,USD,41,41,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":41}]"
gid://shopify/Product/8043114725450,grow-natural-1-qt,Grow Natural 1 qt,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855516746,Default Title,hmh00397,0837654466216,25.73,,13.16,USD,13,13,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":13}]"
gid://shopify/Product/8043114758218,hard-water-flora-micro-1-gal,Hard Water Flora Micro 1 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855451210,Default Title,hmh00167,0837654466124,35.46,,18.14,USD,1,1,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":1}]"
gid://shopify/Product/8043114790986,holland-secret-micro-23l,Holland Secret Micro 23L,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855615050,Default Title,hmh00288,0718122809806,151.95,,75.95,USD,1,1,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":1}]"
gid://shopify/Product/8043114823754,gmo-auto-seed-8pk,GMO Auto-Seed 8pk,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855647818,Default Title,,,50.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043114856522,holland-secret-micro-h-w-1l,Holland Secret Micro H.W. 1L,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855582282,Default Title,hmh00289,0692236072328,16.98,,6.84,USD,30,30,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":30}]"
gid://shopify/Product/8043114889290,grodan-hugo-6in-x-6in-x-6in-pre-cut-holes,Grodan Hugo - 6in x 6in x 6in - Pre-Cut Holes,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855680586,Default Title,,,250.00,297.00,,,10,10,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":10}]"
gid://shopify/Product/8043114922058,gold-label-hybrid,GOLD LABEL * HYBRID,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855713354,Default Title,,,75.97,,,,99,99,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":99}]"
gid://shopify/Product/8043114954826,grow-natural-2-5-gal,Grow Natural 2.5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855746122,Default Title,hmh00399,0837654466230,217.30,,111.15,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043114987594,grow-grease-fermented-vegetative-plant-juice,Grow Grease * Fermented Vegetative Plant Juice,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855778890,Default Title,,,29.97,,,,100,100,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":100}]"
gid://shopify/Product/8043115085898,gaia-mania-quart,Gaia Mania Quart,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855909962,Default Title,hmh01390,0812863010092,17.45,,8.5,USD,28,28,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":28}]"
gid://shopify/Product/8043115118666,gaia-mania-gallon,Gaia Mania Gallon,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855975498,Default Title,hmh01391,0812863010085,51.32,,25.0,USD,6,6,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":6}]"
gid://shopify/Product/8043115151434,general-organics-starter-box,General Organics Starter Box,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665855942730,Default Title,hmh00038,,56.25,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043115184202,holy-punch-feminised-the-church-x-grape-photo-5-seed,Holy Punch (Feminised) The Church x Grape Photo 5 Seed,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856008266,Default Title,,,45.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043115216970,hard-water-flora-micro-6-gal,Hard Water Flora Micro 6 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856041034,Default Title,hmh00169,0793094016179,184.79,,85.0,USD,1,1,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":1}]"
gid://shopify/Product/8043115249738,holland-secret-micro-h-w-10l,Holland Secret Micro H.W 10L,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856073802,Default Title,hmh00291,0718122811007,79.95,,36.43,USD,2,2,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":2}]"
gid://shopify/Product/8043115282506,garden-fungicide-32-oz,Garden Fungicide 32 oz,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856106570,Default Title,hmh00563,0682863045024,100.00,,50.0,USD,17,17,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":17}]"
gid://shopify/Product/8043115315274,grease-gun-auto-seed-8pk,Grease Gun Auto-Seed 8pk,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856139338,Default Title,,,50.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043115348042,great-white-shark-feminised-super-skunk-x-brazilian-x-south-indian-5-seed,Great White Shark (Feminised) Super Skunk x Brazilian x South Indian.-5 SEED,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856172106,Default Title,,,45.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043115446346,hum-bolt-1-qt,Hum-Bolt 1 qt,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856270410,Default Title,hmh00407,0837654466766,17.16,,0.73,USD,31,31,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":31}]"
gid://shopify/Product/8043115479114,humboldt-dueceduece-1-gal,Humboldt DueceDuece 1 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856303178,Default Title,hmh00373,0682863044720,45.00,,22.5,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043115511882,hum-bolt-2-5-gal,Hum-Bolt 2.5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856401482,Default Title,hmh00409,0837654466780,131.95,,33.64,USD,1,1,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":1}]"
gid://shopify/Product/8043115544650,humboldt-bloom-1-qt,Humboldt Bloom 1 qt,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856434250,Default Title,hmh00350,0837654466063,11.44,,5.85,USD,19,19,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":19}]"
gid://shopify/Product/8043115577418,humboldt-grow-5-gal,Humboldt Grow 5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856368714,Default Title,hmh00344,0682863044744,45.00,,22.5,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043115610186,humboldt-grow-2-5-gal,Humboldt Grow 2.5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856335946,Default Title,hmh00343,0682863044744,45.00,,22.5,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043115642954,humboldt-big-up-powder-10-lbs,Humboldt Big Up Powder 10 lbs,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856696394,Default Title,hmh00357,0837654478905,371.44,,,,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043115675722,humboldt-big-up-powder-1-lb,Humboldt Big Up Powder 1 lb,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856565322,Default Title,hmh00355,0837654478882,48.88,,25.0,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043115708490,humboldt-big-up-powder-5-lbs,Humboldt Big Up Powder 5 lbs,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856663626,Default Title,hmh00356,0837654478899,195.50,,100.0,USD,6,6,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":6}]"
gid://shopify/Product/8043115741258,humboldt-dueceduece-1-qt,Humboldt DueceDuece 1 qt,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856598090,Default Title,hmh00372,0837654466711,17.16,,8.78,USD,13,13,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":13}]"
gid://shopify/Product/8043115774026,humboldt-grow-1-gal,Humboldt Grow 1 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856499786,Default Title,hmh00342,0682863044720,45.00,,22.5,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043115806794,humboldt-honey-es-1-qt,Humboldt Honey ES 1 qt,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856467018,Default Title,hmh00434,0837654466513,22.87,,11.7,USD,29,29,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":29}]"
gid://shopify/Product/8043115839562,hum-bolt-1-gal,Hum-Bolt 1 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856761930,Default Title,hmh00408,0837654466773,57.18,,7.31,USD,7,7,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":7}]"
gid://shopify/Product/8043115872330,humboldt-honey-es-5-gal,Humboldt Honey ES 5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856630858,Default Title,hmh00437,0837654466537,164.70,,42.12,USD,2,2,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":2}]"
gid://shopify/Product/8043115905098,humboldt-bloom-1-gal,Humboldt Bloom 1 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856794698,Default Title,hmh00351,1466787879974,67.00,,33.0,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043115937866,humboldt-honey-hydro-carbs-1-gal,Humboldt Honey Hydro Carbs 1 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856532554,Default Title,hmh00431,0837654466674,42.31,,5.41,USD,8,8,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":8}]"
gid://shopify/Product/8043115970634,humboldt-grow-1-qt,Humboldt Grow 1 qt,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856860234,Default Title,hmh00341,0837654466018,11.44,,5.85,USD,15,15,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":15}]"
gid://shopify/Product/8043116003402,humboldt-honey-es-1-gal,Humboldt Honey ES 1 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857024074,Default Title,hmh00435,0837654466520,72.13,,36.86,USD,1,1,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":1}]"
gid://shopify/Product/8043116036170,humboldt-master-a-1-gal,Humboldt Master A 1 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856958538,Default Title,hmh00365,0837654466575,73.00,,36.5,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043116068938,humboldt-bloom-5-gal,Humboldt Bloom 5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856925770,Default Title,hmh00353,,200.00,,100.0,USD,1,1,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":1}]"
gid://shopify/Product/8043116101706,humboldt-master-a-2-5-gal,Humboldt Master A 2.5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856893002,Default Title,hmh00366,0837654466582,142.95,,36.56,USD,2,2,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":2}]"
gid://shopify/Product/8043116134474,humboldt-master-b-2-5-gal,Humboldt Master B 2.5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856827466,Default Title,hmh00370,0837654466636,142.95,,36.56,USD,2,2,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":2}]"
gid://shopify/Product/8043116167242,humboldt-micro-2-5-gal,Humboldt Micro  2.5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856729162,Default Title,hmh00348,0837654466131,81.19,,41.53,USD,3,3,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":3}]"
gid://shopify/Product/8043116200010,humboldt-master-a-1-qt,Humboldt Master A 1 qt,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857089610,Default Title,hmh00364,0837654466568,22.87,,11.7,USD,10,10,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":10}]"
gid://shopify/Product/8043116232778,humboldt-honey-hydro-carbs-2-5-gal,Humboldt Honey Hydro Carbs 2.5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665856991306,Default Title,hmh00432,0837654466681,91.49,,23.4,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043116265546,humboldt-honey-hydro-carbs-1-qt,Humboldt Honey Hydro Carbs 1 qt,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857122378,Default Title,hmh00430,0837654466667,12.59,,6.44,USD,24,24,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":24}]"
gid://shopify/Product/8043116298314,humboldt-bloom-2-5-gal,Humboldt Bloom  2.5 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857155146,Default Title,hmh00352,3557648899999,149.00,,86.0,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043116331082,hurricane-inline-fan-8,"Hurricane Inline Fan 8""",ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857056842,Default Title,hmh01246,,166.13,,84.95,USD,64,64,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":64}]"
gid://shopify/Product/8043116429386,humboldt-nutrients-calyx-magnum-2-0-0-qt,Humboldt Nutrients Calyx Magnum 2 - 0 - 0/Qt.,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857253450,Default Title,hmh01662,0091037753526,19.30,,9.56,USD,9,9,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":9}]"
gid://shopify/Product/8043116462154,ionic-bloom-3-2-6-premium-plant-nutrient-2-5-gallon,Ionic® Bloom 3-2-6 Premium Plant Nutrient 2.5 Gallon,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857286218,Default Title,hmh01604,0659627000063,56.10,,26.0,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043116494922,ionic-coco-bloom-soil-hydro-gal,Ionic Coco Bloom Soil/hydro Gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857318986,Default Title,hmh01618,,56.10,,26.0,USD,6,6,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":6}]"
gid://shopify/Product/8043116527690,humboldt-master-b-1-gal,Humboldt Master B 1 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857417290,Default Title,hmh00369,0837654466629,73.00,,36.5,USD,5,5,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":5}]"
gid://shopify/Product/8043116560458,ionic-bloom-3-2-6-premium-plant-nutrient-qt,Ionic® Bloom 3-2-6 Premium Plant Nutrient Qt.,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857351754,Default Title,hmh01602,0659627000056,22.24,,12.0,USD,11,11,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":11}]"
gid://shopify/Product/8043116593226,ionic-coco-grow-soil-hydro-gal,Ionic Coco Grow Soil/Hydro Gal.,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857384522,Default Title,hmh01619,,56.10,,26.0,USD,13,13,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":13}]"
gid://shopify/Product/8043116625994,humboldt-sticky-foliar-feed-16-oz,Humboldt Sticky Foliar Feed 16 oz,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857548362,Default Title,hmh00442,,11.99,,6.19,USD,1,1,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":1}]"
gid://shopify/Product/8043116658762,humboldt-sea-cal-1-qt,Humboldt Sea Cal 1 qt,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857450058,Default Title,hmh00358,0837654466827,33.23,,17.0,USD,12,12,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":12}]"
gid://shopify/Product/8043116691530,humboldt-oneness-15-gal,Humboldt Oneness 15 gal,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665857515594,Default Title,hmh00379,5656378828281,2133.00,,1016.5,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
