sku,handle,title,brand,primary_category,secondary_categories,price,compare_at_price,cost,inventory_qty,images,description,vendor,product_type,tags,status,source,needs_review
pest-doktor-doom-spider-m,doktor-doom-spider-mite-knock-out,Doktor Doom Spider Mite Knock Out,Unknown,pest_control,catalog_index,14.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/spider-mite-knockout.png?v=1761678850,,H Moon Hydro,simple,,active,shopify,unknown_brand
hmh00978,replacemnt-probe-for-control-wizard-accurate-ph3-meter,Replacemnt probe for Control Wizard Accurate pH3 Meter,H Moon Hydro,ph_meters,catalog_index,34.95,,,0,,,H Moon Hydro,simple,,active,shopify;woo,
hmh00974,ph-200-waterproof-ph-meter-2,PH-200: Waterproof pH Meter,H Moon Hydro,ph_meters,catalog_index,99.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ph_200.jpg?v=1761679020,,H Moon Hydro,simple,,active,shopify;woo,
hmh00976,ph-probe-electrode-3-lead-wire,pH probe electrode 3' lead wire,H Moon Hydro,ph_meters,catalog_index,65.95,,,0,,,H Moon Hydro,simple,,active,shopify;woo,
hmh00995,ph-test-kit-1-oz,pH Test Kit 1 oz,H Moon Hydro,ph_meters,catalog_index,7.96,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/pHSeries_9f29823d-e61d-4d0e-916d-d4dd8d1bf3db.jpg?v=1761679008,,H Moon Hydro,simple,,active,shopify;woo,
hmh00991,ph-7-0-calibration-solution-8-oz,pH 7.0 Calibration Solution 8 oz.,H Moon Hydro,ph_meters,catalog_index,7.96,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/pHSeries_24e33a31-3d43-4d40-a1f5-90a2fa4cc61c.jpg?v=1761679001,,H Moon Hydro,simple,,active,shopify;woo,
hmh00992,ph-7-0-calibration-solution-qt,pH 7.0 Calibration Solution qt.,H Moon Hydro,ph_meters,catalog_index,22.69,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/pHSeries_60b9587f-89ea-44b5-b891-141dfac48b93.jpg?v=1761679001,,H Moon Hydro,simple,,active,shopify;woo,
hmh00989,ph-4-01-calibration-solution-8-oz,pH 4.01 Calibration Solution 8 oz.,H Moon Hydro,ph_meters,catalog_index,8.66,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/pHSeries_b7768b31-c88b-472e-bc75-ef6b07b34938.jpg?v=1761679001,,H Moon Hydro,simple,,active,shopify;woo,
hmh00990,ph-4-01-calibration-solution-qt,pH 4.01 Calibration Solution qt.,H Moon Hydro,ph_meters,catalog_index,22.69,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/pHSeries_00da9ce0-f690-4282-a05d-8fb3f756e556.jpg?v=1761679001,,H Moon Hydro,simple,,active,shopify;woo,
hmh01233,nutradip-ph-meter,Nutradip pH Meter,Nutradip,ph_meters,catalog_index,99.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/nutradip-ph.jpg?v=1761678993,,H Moon Hydro,simple,,active,shopify;woo,
hmh01232,nutradip-ec-tds-ppm-meter,Nutradip EC TDS PPM Meter,Nutradip,ph_meters,catalog_index,99.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/nutradip-nutrient.jpg?v=1761678992,,H Moon Hydro,simple,,active,shopify;woo,
hmh00966,8-oz-twin-pack-electrode-cleaning-solution-a-b,8 oz twin pack electrode cleaning solution #A & #B,H Moon Hydro,ph_meters,catalog_index,17.50,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/gisolutions.jpg?v=1761678756,,H Moon Hydro,simple,,active,shopify;woo,
hmh00967,8oz-electrode-storage-solution,8oz electrode storage solution,H Moon Hydro,ph_meters,catalog_index,8.75,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/gisolutions_c9c058c8-3219-4033-a42c-b29681dcbd10.jpg?v=1761678756,,H Moon Hydro,simple,,active,shopify;woo,
hmh00993,1500-ppm-calibration-solution-8-oz,1500 ppm Calibration Solution 8 oz.,H Moon Hydro,ph_meters,catalog_index,8.66,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/pHSeries.jpg?v=1761678738,,H Moon Hydro,simple,,active,shopify;woo,
1950,probe-replacement-for-ph-3-pen,Probe Replacement for pH-3 Pen,Control Wizard,ph_meters,catalog_index,34.16,0,20,1,,Probe Replacement for pH-3 Pen,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
337,4-01-meter-calibration-solution,4.01 Meter Calibration Solution,General Hydroponics,ph_meters,catalog_index,21.02,0,10.75,3,,4.01 Meter Calibration Solution,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
303,4-01-meter-calibration-solution,4.01 Meter Calibration Solution,General Hydroponics,ph_meters,catalog_index,7.37,0,3.76908,23,,4.01 Meter Calibration Solution,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
338,7-0-meter-calibration-solution,7.0 Meter Calibration Solution,General Hydroponics,ph_meters,catalog_index,21.02,0,10.75,0,,7.0 Meter Calibration Solution,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
305,7-0-meter-calibration-solution,7.0 Meter Calibration Solution,General Hydroponics,ph_meters,catalog_index,7.37,0,3.77,0,,7.0 Meter Calibration Solution,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match
652,ph-test-kit,pH Test Kit,General Hydroponics,ph_meters,catalog_index,10.99,0,3.77,18,,pH Test Kit,Nickel City Wholesale Garden Supply,Nutrients,,active,inventory,no_source_match
1433,-2-8oz-bottles-electrode-cleaner,(2)-8oz Bottles Electrode Cleaner,Unknown,ph_meters,catalog_index,17.11,0,2.74421,0,,(2)-8oz Bottles Electrode Cleaner,NGW,Nutrients,,active,inventory,no_source_match; unknown_brand
1035,milwaukee-ph-meter,Milwaukee pH Meter,Milwaukee,ph_meters,catalog_index,72.29,0,0,0,,Milwaukee pH Meter,NGW,Environment Control,,active,inventory,no_source_match
1208,calibration-solution,Calibration Solution,Unknown,ph_meters,catalog_index,8.75,0,5.07692,-1,,Calibration Solution,System,Nutrients,,active,inventory,no_source_match; unknown_brand
1212,calibration-solution,Calibration Solution,Unknown,ph_meters,catalog_index,6.79,0,0,4,,Calibration Solution,System,Nutrients,,active,inventory,no_source_match; unknown_brand
1213,calibration-solution,Calibration Solution,Unknown,ph_meters,catalog_index,8.75,0,0,2,,Calibration Solution,System,Nutrients,,active,inventory,no_source_match; unknown_brand
1047,tds-meter,TDS Meter,HM Digital,ph_meters,catalog_index,39.05,0,19.93774,13,,TDS Meter,Nickel City Wholesale Garden Supply,Environment Control,,active,inventory,no_source_match
1209,calibration-solution-2-8oz-bottles,Calibration Solution (2)-8oz Bottles,Unknown,ph_meters,catalog_index,13.64,0,0,-1,,Calibration Solution (2)-8oz Bottles,System,Nutrients,,active,inventory,no_source_match; unknown_brand
1210,ph-7-01-buffer-calibration-solution,pH 7.01 Buffer Calibration Solution,Unknown,ph_meters,catalog_index,9.73,0,0,0,,pH 7.01 Buffer Calibration Solution,System,Nutrients,,active,inventory,no_source_match; unknown_brand
1049,milwaukee-ph-ec-tds-meter,Milwaukee pH/EC/TDS Meter,Milwaukee,ph_meters,catalog_index,224.78,0,92,0,,Milwaukee pH/EC/TDS Meter,NGW,Environment Control,,active,inventory,no_source_match
1211,calibration-solution,Calibration Solution,Unknown,ph_meters,catalog_index,6.79,0,0,-4,,Calibration Solution,System,Nutrients,,active,inventory,no_source_match; unknown_brand
1040,-ma73600-replace-probe-ph-51,(MA73600)REPLACE.PROBE/PH 51,Milwaukee,ph_meters,catalog_index,50.78,0,0,0,,(MA73600)REPLACE.PROBE/PH 51,NGW,Environment Control,,active,inventory,no_source_match
1510,probe-only-for-ph-3-handheld-meter,Probe Only for pH-3 handheld meter,HM Digital,ph_meters,catalog_index,34.16,0,20,0,,Probe Only for pH-3 handheld meter,Nickel City Wholesale Garden Supply,Environment Control,,active,inventory,no_source_match
2134,battery-for-cwp-ph-3-handheld-ph-meter,Battery for CWP ph-3 handheld pH meter,Unknown,ph_meters,catalog_index,1.95,0,0.38095,0,,Battery for CWP ph-3 handheld pH meter,,Accessories,,active,inventory,no_source_match; unknown_brand
2222,cw-ph-meter-w-remote-probe-495,CW pH meter w/ remote probe 495,Unknown,ph_meters,catalog_index,62.95,74.95,40.76,8,,CW pH meter w/ remote probe 495,Nickel City Wholesale Garden Supply,Accessories,,active,inventory,no_source_match; unknown_brand
3394,soil-ph-tester-test-ph-levels,Soil pH Tester - Test pH levels,rapist,ph_meters,catalog_index,12.99,0,7,0,,Soil pH Tester - Test pH levels,BFG,Accessories,,active,inventory,no_source_match
3555,luster-leaf-digital-ph-meter,Luster Leaf Digital Ph meter,luster Leaf,ph_meters,catalog_index,21.29,0,13.04,12,,Luster Leaf Digital Ph meter,BFG,Environment Control,,active,inventory,no_source_match
hmh01198,mondi-propagation-tray-insert-55,Mondi Propagation Tray Insert 55,Mondi,propagation,catalog_index,1.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/mondi-g180b.jpg?v=1761678984,,H Moon Hydro,simple,,active,shopify;woo,
hmh01197,mondi-propagation-tray,Mondi Propagation Tray,Mondi,propagation,catalog_index,2.99,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/mondi-g150.jpg?v=1761678984,,H Moon Hydro,simple,,active,shopify;woo,
hmh01196,mondi-mini-greenhouse-humidity-dome-7-with-vents,"Mondi Mini Greenhouse Humidity Dome 7"" with vents",Mondi,propagation,catalog_index,8.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/mondi-g100_37b69f7a-c87e-4ab4-8199-59841d2cc546.jpg?v=1761678982,,H Moon Hydro,simple,,active,shopify;woo,
hmh01195,mondi-mini-greenhouse-humidity-dome-4-with-vents,"Mondi Mini Greenhouse Humidity Dome 4"" with vents",Mondi,propagation,catalog_index,7.95,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/mondi-g100.jpg?v=1761678981,,H Moon Hydro,simple,,active,shopify;woo,
hmh01744,hydrodynamics-clonex-mist-100-ml,HydroDynamics Clonex Mist 100 ml,Clonex,propagation,catalog_index,0.00,,,0,,,H Moon Hydro,simple,,active,shopify;woo,
hmh01745,hydrodyamics-clonex-mist-300ml,Hydrodyamics Clonex Mist 300Ml,Clonex,propagation,catalog_index,25.26,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ClonexSolution-Family_7e9df5e6-21ac-4bde-8360-e3b416641e05.jpg?v=1761678943,,H Moon Hydro,simple,,active,shopify;woo,
hmh01418,heat-mat-dual-tray,Heat Mat Dual Tray,H Moon Hydro,propagation,catalog_index,46.95,,,0,,,H Moon Hydro,simple,,active,shopify;woo,
hmh01417,heat-mat-single-tray,Heat Mat Single Tray,H Moon Hydro,propagation,catalog_index,24.95,,,0,,,H Moon Hydro,simple,,active,shopify;woo,
hmh01419,heat-mat-thermostat,Heat Mat Thermostat,H Moon Hydro,propagation,catalog_index,34.95,,,0,,,H Moon Hydro,simple,,active,shopify;woo,
293,heat-mat-thermostat,Heat Mat Thermostat,Hydrofarm,propagation,catalog_index,34.95,0,0,0,,Heat Mat Thermostat,H Moon Hydro,simple,,active,shopify;inventory,
hmh01746,clonex-mist-750ml-rtu,Clonex mist 750ml RTU,Clonex,propagation,catalog_index,45.00,,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ClonexSolution-Family.jpg?v=1761678850,,H Moon Hydro,simple,,active,shopify;woo,
hmh01747,clonex-mist-concentrate-qt,Clonex Mist Concentrate Qt.,Clonex,propagation,catalog_index,90.00,,,0,,,H Moon Hydro,simple,,active,shopify;woo,
3036,clonex-mist-concentrate-qt,Clonex Mist Concentrate QT,Clonex,propagation,catalog_index,90.00,0,39,0,,Clonex Mist Concentrate QT,H Moon Hydro,simple,,active,shopify;inventory,
hmh01359,clonex-mist-100ml-spray-bottle,Clonex Mist 100ml Spray Bottle,Clonex,propagation,catalog_index,10.95,,,0,,,H Moon Hydro,simple,,active,shopify;woo,
,athena-cuts-rooting-gel-7-oz,Athena Cuts Rooting Gel 7 oz.,Athena,propagation,catalog_index,40.50,44.95,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-CUTS_7oz_a1114005-c60f-4899-a5f5-77b7fd7f3e45.jpg?v=1761678785,,H Moon Hydro,simple,Clone Gell,active,shopify,no_sku
,athena-cuts-rooting-gel-compound-14oz,Athena Cuts Rooting Gel Compound - 14oz,Athena,propagation,catalog_index,72.00,75.99,,0,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/LQ-CUTS_7oz.jpg?v=1761678764,,H Moon Hydro,simple,Clone Gell,active,shopify,no_sku
1856,propagation-solution,Propagation solution,FHD,propagation,catalog_index,9.77,0,0,0,,Propagation solution,System,Nutrients,,active,inventory,no_source_match
1662,7-humididty-dome-vented-mini-greenhouse-,"7"" Humididty Dome Vented (mini greenhouse)`",Mondi,propagation,catalog_index,6.79,0,3.95,94,,"7"" Humididty Dome Vented (mini greenhouse)`",Nickel City Wholesale Garden Supply,Pots/Containers,,active,inventory,no_source_match
1663,4-humidity-dome-vented-mini-greenhouse-,"4"" Humidity Dome Vented (mini greenhouse)",Mondi,propagation,catalog_index,5.82,0,3.45,200,,"4"" Humidity Dome Vented (mini greenhouse)",Nickel City Wholesale Garden Supply,Pots/Containers,,active,inventory,no_source_match
2017,rooting-compound-gel-hormone,Rooting compound gel hormone,EZ Clone,propagation,catalog_index,6.79,0,3.82,0,,Rooting compound gel hormone,NGW,Nutrients,,active,inventory,no_source_match
2076,humidity-dome-for-pt-cloner,Humidity dome for PT cloner,FHD,propagation,catalog_index,24.39,0,12.95,11,,Humidity dome for PT cloner,Nickel City Wholesale Garden Supply,Complete Systems,,active,inventory,no_source_match
354,clone-seedling-solution,Clone & Seedling Solution,Botanicare,propagation,catalog_index,22.43,0,8.6,0,,Clone & Seedling Solution,NGW,Nutrients,,active,inventory,no_source_match
872,clone-seedling-solution,Clone & Seedling Solution,Olivia's,propagation,catalog_index,12.66,0,7.18379,43,,Clone & Seedling Solution,NGW,Nutrients,,active,inventory,no_source_match
873,clone-seedling-solution,Clone & Seedling Solution,Olivia's,propagation,catalog_index,38.12,0,18.70187,0,,Clone & Seedling Solution,NGW,Nutrients,,active,inventory,no_source_match
355,clone-seedling-solution,Clone & Seedling Solution,Botanicare,propagation,catalog_index,34.16,0,15.11539,0,,Clone & Seedling Solution,NGW,Nutrients,,active,inventory,no_source_match
356,clone-seedling-solution,Clone & Seedling Solution,Botanicare,propagation,catalog_index,57.62,0,25.11778,0,,Clone & Seedling Solution,NGW,Nutrients,,active,inventory,no_source_match
357,clone-seedling-solution,Clone & Seedling Solution,Botanicare,propagation,catalog_index,105.52,0,51.25,0,,Clone & Seedling Solution,NGW,Nutrients,,active,inventory,no_source_match
2093,rooting-gel-root-juice,rooting gel root juice,NSR,propagation,catalog_index,13.67,0,7.62281,0,,rooting gel root juice,Nickel City Wholesale Garden Supply,Nutrients,,active,inventory,no_source_match
301,gel-rooting-hormone,Gel Rooting Hormone,Botanicare,propagation,catalog_index,39.34,0,5.48148,7,,Gel Rooting Hormone,NGW,Nutrients,,active,inventory,no_source_match
859,gel-rooting-hormone,Gel Rooting Hormone,Olivia's,propagation,catalog_index,15.15,0,7.84949,0,,Gel Rooting Hormone,NGW,Nutrients,,active,inventory,no_source_match
861,gel-rooting-hormone,Gel Rooting Hormone,Atami,propagation,catalog_index,21.85,0,13.4,2,,Gel Rooting Hormone,Nickel City Wholesale Garden Supply,Nutrients,,active,inventory,no_source_match
1322,rooting-hormone,Rooting Hormone,Olivia's,propagation,catalog_index,27.99,0,13.875,2,,Rooting Hormone,NGW,Nutrients,,active,inventory,no_source_match
395,rapid-rooter-mat,Rapid Rooter Mat,Rapid Rooter,propagation,catalog_index,20.92,0,11.878,0,,Rapid Rooter Mat,Nickel City Wholesale Garden Supply,Media,,active,inventory,no_source_match
396,starter-tray-50-cell-plugs,Starter Tray 50 Cell & Plugs,General Hydroponics,propagation,catalog_index,29.95,0,11.85,24,,Starter Tray 50 Cell & Plugs,Nickel City Wholesale Garden Supply,Media,,active,inventory,no_source_match
506,black-10x20-propagation-trayw-slits,Black 10x20 Propagation trayw/slits,Mondi,propagation,catalog_index,2.46,0,0.89,82,,Black 10x20 Propagation trayw/slits,NGW,Plastics/Containers,,active,inventory,no_source_match
437,12x48-seedling-heat-mat,12x48 Seedling Heat Mat,Sunlight Supply,propagation,catalog_index,74.95,0,28.25,6,,12x48 Seedling Heat Mat,NGW,Environment Control,,active,inventory,no_source_match
438,heat-mat-for-10x20-tray,Heat Mat for 10x20 Tray,Sunlight Supply,propagation,catalog_index,24.39,0,14.95,6,,Heat Mat for 10x20 Tray,NGW,Environment Control,,active,inventory,no_source_match
854,rooting-hormone-gel,Rooting Hormone Gel,Clonex,propagation,catalog_index,6.99,0,3.5,117,,Rooting Hormone Gel,Nickel City Wholesale Garden Supply,Nutrients,,active,inventory,no_source_match
454,50-rapid-rooter-plugs,50 Rapid Rooter Plugs,Rapid Rooter,propagation,catalog_index,18.99,0,8.34989,15,,50 Rapid Rooter Plugs,Nickel City Wholesale Garden Supply,Media,,active,inventory,no_source_match
862,gel-rooting-hormone,Gel Rooting Hormone,Atami,propagation,catalog_index,15.25,0,9.34999,16,,Gel Rooting Hormone,Nickel City Wholesale Garden Supply,Nutrients,,active,inventory,no_source_match
868,gel-rooting-hormone,Gel Rooting Hormone,Clonex,propagation,catalog_index,23.99,0,13,1,,Gel Rooting Hormone,NGW,Nutrients,,active,inventory,no_source_match
869,gel-rooting-hormone,Gel Rooting Hormone,Clonex,propagation,catalog_index,49.95,0,24.98303,-3,,Gel Rooting Hormone,NGW,Nutrients,,active,inventory,no_source_match
870,clone-seedling-solution,Clone & Seedling Solution,hydrodynamics,propagation,catalog_index,27.5,0,15,14,,Clone & Seedling Solution,NGW,Nutrients,,active,inventory,no_source_match
871,clone-seedling-solution,Clone & Seedling Solution,Clonex,propagation,catalog_index,77,0,39.92856,1,,Clone & Seedling Solution,Nickel City Wholesale Garden Supply,Nutrients,,active,inventory,no_source_match
710,30-site-cloner,30 Site Cloner,EZ Clone,propagation,catalog_index,244.33,0,179.33723,0,,30 Site Cloner,NGW,Complete Systems,,active,inventory,no_source_match
712,128-site-cloner,128 Site Cloner,EZ Clone,propagation,catalog_index,410.5,0,222.2,0,,128 Site Cloner,NGW,Complete Systems,,active,inventory,no_source_match
833,360-aeroponic-sprayer-for-ez-clone-machine,360 Aeroponic Sprayer for EZ Clone Machine,EZ Clone,propagation,catalog_index,0.77,0,0.34952,0,,360 Aeroponic Sprayer for EZ Clone Machine,NGW,Components,,active,inventory,no_source_match
2118,rooting-gel-hormone,Rooting gel hormone,EZ Clone,propagation,catalog_index,12.95,0,7.29,0,,Rooting gel hormone,NGW,Nutrients,,active,inventory,no_source_match
2109,nano-dome-7-vented-sunblaster-t5-light,"Nano Dome 7"" Vented sunblaster t5 light",SunBlaster,propagation,catalog_index,6.79,0,3,216,,"Nano Dome 7"" Vented sunblaster t5 light",Nickel City Wholesale Garden Supply,Lighting Equipment,,active,inventory,no_source_match
2195,2-50-count-sheet-of-oasis-root-cubes-in-propagation-tray,"2"" 50 count sheet of oasis root cubes in Propagation tray",Oasis,propagation,catalog_index,15.63,0,0,0,,"2"" 50 count sheet of oasis root cubes in Propagation tray",NGW,Media,,active,inventory,no_source_match
2308,clonex-mist-vitamihns,Clonex mist vitamihns,Clonex,propagation,catalog_index,12.78,0,6.41591,6,,Clonex mist vitamihns,Nickel City Wholesale Garden Supply,Nutrients,,active,inventory,no_source_match
2391,1-inch-starter-plugs-squares-unwrapped,1 inch starter plugs squares unwrapped,Grodan,propagation,catalog_index,10.7,0,6.99,11,,1 inch starter plugs squares unwrapped,Sunlight Supply inc.,Media,,active,inventory,no_source_match
2442,ez-clone-cloner-16-spots-sites,ez clone cloner 16 spots sites,EZ Clone,propagation,catalog_index,162.95,0,98.37,0,,ez clone cloner 16 spots sites,Sunlight Supply inc.,Complete Systems,,active,inventory,no_source_match
