Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Gift Card,Status
diamond-black-6-gal,Diamond Black 6 gal,,Humboldt,,Nutrients,"category:nutrients, category:catalog_index, brand:Humboldt",TRUE,Title,Default Title,,,,,hmh00685,0,shopify,0,deny,manual,209.98,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/DiamondBlackbottle_30f47ea1-df6f-488a-aaca-90db50bd25a5.jpg?v=1761678844,1,Diamond Black 6 gal,Diamond Black 6 gal | H Moon Hydro,Shop Diamond Black 6 gal by Humboldt at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
diamond-black-1-gal,Diamond Black 1 gal,,Humboldt,,Nutrients,"category:nutrients, category:catalog_index, brand:Humboldt",TRUE,Title,Default Title,,,,,hmh00256,0,shopify,0,deny,manual,52.30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/DiamondBlackbottle_5cf7581e-1504-4782-a94e-f0ecc305f617.jpg?v=1761678844,1,Diamond Black 1 gal,Diamond Black 1 gal | H Moon Hydro,Shop Diamond Black 1 gal by Humboldt at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
cocotek-grow-a-gal,CocoTek Grow A Gal.,,Cocotek,,Nutrients,"category:nutrients, category:catalog_index, brand:Cocotek",TRUE,Title,Default Title,,,,,hmh01560,0,shopify,0,deny,manual,34.00,,TRUE,TRUE,,,,CocoTek Grow A Gal.,CocoTek Grow A Gal. | H Moon Hydro,Shop CocoTek Grow A Gal. by Cocotek at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
cocotek-grow-b-gal,CocoTek Grow B Gal.,,Cocotek,,Nutrients,"category:nutrients, category:catalog_index, brand:Cocotek",TRUE,Title,Default Title,,,,,hmh01561,0,shopify,0,deny,manual,34.00,,TRUE,TRUE,,,,CocoTek Grow B Gal.,CocoTek Grow B Gal. | H Moon Hydro,Shop CocoTek Grow B Gal. by Cocotek at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
double-super-b-1-liter,Double Super B+ 1 liter,,Double Super B+,,Nutrients,"category:nutrients, category:catalog_index, brand:Double Super B+",TRUE,Title,Default Title,,,,,hmh00329,0,shopify,0,deny,manual,34.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/super_b_extra_strength.jpg?v=1761678837,1,Double Super B+ 1 liter,Double Super B+ 1 liter | H Moon Hydro,Shop Double Super B+ 1 liter by Double Super B+ at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
carboload-1-gal,CarboLoad (1 gal),,Advanced Nutrients,,Nutrients,"category:nutrients, category:catalog_index, brand:Advanced Nutrients",TRUE,Title,Default Title,,,,,hmh01037,0,shopify,0,deny,manual,65.42,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedCarboload_aa382a32-41a7-4309-b62d-546cfd3a300f.jpg?v=1761678837,1,CarboLoad (1 gal),CarboLoad (1 gal) | H Moon Hydro,Shop CarboLoad (1 gal) by Advanced Nutrients at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
carb-o-naria-0-0-0-3-2-5-gall,"CAR-BEAU-NARIA 0-0-0.3 , 2.5 Gall",,Unknown,,Nutrients,"category:nutrients, category:catalog_index",TRUE,Title,Default Title,,,,,hmh01909,0,shopify,0,deny,manual,329.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/carbonaria_8750c5a6-668b-48c9-944b-3c062a8e103b.jpg?v=1761678837,1,"CAR-BEAU-NARIA 0-0-0.3 , 2.5 Gall","CAR-BEAU-NARIA 0-0-0.3 , 2.5 Gall | H Moon Hydro","Shop CAR-BEAU-NARIA 0-0-0.3 , 2.5 Gall by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
diamond-nectar-1-qt,Diamond Nectar 1 qt,,Nectar,,Nutrients,"category:nutrients, category:catalog_index, brand:Nectar",TRUE,Title,Default Title,,,,,hmh00199,0,shopify,0,deny,manual,18.19,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Diamond_Nectar.jpg?v=1761678837,1,Diamond Nectar 1 qt,Diamond Nectar 1 qt | H Moon Hydro,Shop Diamond Nectar 1 qt by Nectar at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
car-beau-naria-0-0-0-3-5-gall,"Car- Beau- Naria 0-0-0.3 , 5 Gall",,Unknown,,Nutrients,"category:nutrients, category:catalog_index",TRUE,Title,Default Title,,,,,hmh01910,0,shopify,0,deny,manual,466.42,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/carbonaria_a8bf1e6e-3109-4cd5-b530-ef8f0e996ee3.jpg?v=1761678837,1,"Car- Beau- Naria 0-0-0.3 , 5 Gall","Car- Beau- Naria 0-0-0.3 , 5 Gall | H Moon Hydro","Shop Car- Beau- Naria 0-0-0.3 , 5 Gall by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
diamond-black-2-5-gal,Diamond Black 2.5 gal,,Humboldt,,Nutrients,"category:nutrients, category:catalog_index, brand:Humboldt",TRUE,Title,Default Title,,,,,hmh00684,0,shopify,0,deny,manual,108.48,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/DiamondBlackbottle.jpg?v=1761678836,1,Diamond Black 2.5 gal,Diamond Black 2.5 gal | H Moon Hydro,Shop Diamond Black 2.5 gal by Humboldt at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
carboload-1-lt,CarboLoad (1 lt),,Advanced Nutrients,,Nutrients,"category:nutrients, category:catalog_index, brand:Advanced Nutrients",TRUE,Title,Default Title,,,,,hmh01036,0,shopify,0,deny,manual,23.78,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedCarboload.jpg?v=1761678837,1,CarboLoad (1 lt),CarboLoad (1 lt) | H Moon Hydro,Shop CarboLoad (1 lt) by Advanced Nutrients at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
diamond-nectar-2-5-gal,Diamond Nectar 2.5 gal,,Nectar,,Nutrients,"category:nutrients, category:catalog_index, brand:Nectar",TRUE,Title,Default Title,,,,,hmh00201,0,shopify,0,deny,manual,97.05,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Diamond_Nectar_e3cc1e85-8dd0-4167-9312-ecff17ebf064.jpg?v=1761678836,1,Diamond Nectar 2.5 gal,Diamond Nectar 2.5 gal | H Moon Hydro,Shop Diamond Nectar 2.5 gal by Nectar at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
decision-2-5-gallon,Decision 2.5 Gallon,,H Moon Hydro,,Nutrients,"category:nutrients, category:catalog_index, brand:H Moon Hydro",TRUE,Title,Default Title,,,,,hmh01448,0,shopify,0,deny,manual,369.00,,TRUE,TRUE,,,,Decision 2.5 Gallon,Decision 2.5 Gallon | H Moon Hydro,Shop Decision 2.5 Gallon by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
cocotek-bloom-a-gal,CocoTek Bloom A Gal.,,Cocotek,,Nutrients,"category:nutrients, category:catalog_index, brand:Cocotek",TRUE,Title,Default Title,,,,,hmh01562,0,shopify,0,deny,manual,34.00,,TRUE,TRUE,,,,CocoTek Bloom A Gal.,CocoTek Bloom A Gal. | H Moon Hydro,Shop CocoTek Bloom A Gal. by Cocotek at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
camg-1-qt,CaMg+ 1 qt,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh00253,0,shopify,0,deny,manual,19.19,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/camg_39873366-25dd-4482-83a4-9359d8085e53.jpg?v=1761678829,1,CaMg+ 1 qt,CaMg+ 1 qt | H Moon Hydro,Shop CaMg+ 1 qt by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
camg-2-5-gal,CaMg+ 2.5 gal,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh00682,0,shopify,0,deny,manual,137.50,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/camg_a01ad19c-e8b7-4240-9a08-422fd1bbd08a.jpg?v=1761678829,1,CaMg+ 2.5 gal,CaMg+ 2.5 gal | H Moon Hydro,Shop CaMg+ 2.5 gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
camg-6-gal,CaMg+ 6 gal,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh00683,0,shopify,0,deny,manual,314.50,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/camg_80ed3340-ac27-4e7c-9129-851f76163aa3.jpg?v=1761678829,1,CaMg+ 6 gal,CaMg+ 6 gal | H Moon Hydro,Shop CaMg+ 6 gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
camg-1-gal,CaMg+ 1 gal,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh00254,0,shopify,0,deny,manual,61.50,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/camg.jpg?v=1761678829,1,CaMg+ 1 gal,CaMg+ 1 gal | H Moon Hydro,Shop CaMg+ 1 gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
calnesium-defficiency-correction-supplemnt-6-gal,CALNESIUM Defficiency Correction Supplemnt 6 gal,,Calnesium,,Nutrients,"category:nutrients, category:catalog_index, brand:Calnesium",TRUE,Title,Default Title,,,,,hmh01858,0,shopify,0,deny,manual,185.96,,TRUE,TRUE,,,,CALNESIUM Defficiency Correction Supplemnt 6 gal,CALNESIUM Defficiency Correction Supplemnt 6 gal | H Moon Hydro,Shop CALNESIUM Defficiency Correction Supplemnt 6 gal by Calnesium at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
biothrive-bloom-1-qt,BioThrive Bloom 1 qt,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh00163,0,shopify,0,deny,manual,18.89,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/biothrive_202b4088-3619-4231-9ac5-5683b7adde53.jpg?v=1761678817,1,BioThrive Bloom 1 qt,BioThrive Bloom 1 qt | H Moon Hydro,Shop BioThrive Bloom 1 qt by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
calimagic-gal,CALiMAGic gal,Calcium & magnesium supplement,General Hydroponics,,Catalog Index,"category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh01157,0,shopify,0,deny,manual,62.95,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/CALiMAGic_992a1b23-3a42-4854-8628-568edb33f9aa.png?v=1761678817,1,CALiMAGic gal,CALiMAGic gal | H Moon Hydro,Shop CALiMAGic gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
calimagic-gal,CALiMAGic gal,Calcium & magnesium supplement,General Hydroponics,,Nutrients,"category:nutrients, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh01157,0,shopify,0,deny,manual,62.95,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/CALiMAGic_992a1b23-3a42-4854-8628-568edb33f9aa.png?v=1761678817,1,CALiMAGic gal,CALiMAGic gal | H Moon Hydro,Shop CALiMAGic gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bioroot-1-qt,BioRoot 1 qt,,General Organics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Organics",TRUE,Title,Default Title,,,,,hmh00249,0,shopify,0,deny,manual,16.98,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bioroot_45169085-67a4-4c54-b75c-f076374f8ea3.jpg?v=1761678817,1,BioRoot 1 qt,BioRoot 1 qt | H Moon Hydro,Shop BioRoot 1 qt by General Organics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
biomarine-1-qt,BioMarine 1 qt,,General Organics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Organics",TRUE,Title,Default Title,,,,,hmh00247,0,shopify,0,deny,manual,20.22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/biomarine_77de29dc-efa4-47c8-817b-523a17d2ddf9.jpg?v=1761678817,1,BioMarine 1 qt,BioMarine 1 qt | H Moon Hydro,Shop BioMarine 1 qt by General Organics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
biothrive-grow-1-gal,BioThrive Grow 1 gal,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh00161,0,shopify,0,deny,manual,66.10,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/biothrive_a7386724-fc84-48fe-923d-550733084de2.jpg?v=1761678817,1,BioThrive Grow 1 gal,BioThrive Grow 1 gal | H Moon Hydro,Shop BioThrive Grow 1 gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
calimagic-qt,CALiMAGic qt,Calcium & magnesium supplement,General Hydroponics,,Catalog Index,"category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh01156,0,shopify,0,deny,manual,25.14,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/CALiMAGic_c1948ece-931d-460c-8926-7d6d1ca38551.png?v=1761678817,1,CALiMAGic qt,CALiMAGic qt | H Moon Hydro,Shop CALiMAGic qt by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
calimagic-qt,CALiMAGic qt,Calcium & magnesium supplement,General Hydroponics,,Nutrients,"category:nutrients, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh01156,0,shopify,0,deny,manual,25.14,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/CALiMAGic_c1948ece-931d-460c-8926-7d6d1ca38551.png?v=1761678817,1,CALiMAGic qt,CALiMAGic qt | H Moon Hydro,Shop CALiMAGic qt by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
cal-mag-plus-gal,Cal-Mag Plus Gal.,,Botanicare,,Nutrients,"category:nutrients, category:catalog_index, brand:Botanicare",TRUE,Title,Default Title,,,,,hmh01180,0,shopify,0,deny,manual,60.38,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/CalMag_GalB_e4c89dcd-4a96-44ac-9257-c623d3fdeae9.png?v=1761678818,1,Cal-Mag Plus Gal.,Cal-Mag Plus Gal. | H Moon Hydro,Shop Cal-Mag Plus Gal. by Botanicare at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bioweed-2-5-gal,BioWeed 2.5 gal,,General Organics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Organics",TRUE,Title,Default Title,,,,,hmh00680,0,shopify,0,deny,manual,141.24,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bio-weed_31f43d82-d4c6-4032-84a4-4ad4904e0838.jpg?v=1761678812,1,BioWeed 2.5 gal,BioWeed 2.5 gal | H Moon Hydro,Shop BioWeed 2.5 gal by General Organics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
calimagic-2-5-gal,CALiMAGic 2.5 gal,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh01158,0,shopify,0,deny,manual,174.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/CALiMAGic_bd99e96d-f8d3-4e8b-bc8f-8661c211cc4f.png?v=1761678812,1,CALiMAGic 2.5 gal,CALiMAGic 2.5 gal | H Moon Hydro,Shop CALiMAGic 2.5 gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
biothrive-grow-6-gal,BioThrive Grow 6 gal,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh00672,0,shopify,0,deny,manual,271.68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/biothrive_cfc28f6a-07ca-48c3-b31b-06d7d2fba1af.jpg?v=1761678812,1,BioThrive Grow 6 gal,BioThrive Grow 6 gal | H Moon Hydro,Shop BioThrive Grow 6 gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bioweed-6-gal,BioWeed 6 gal,,General Organics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Organics",TRUE,Title,Default Title,,,,,hmh00681,0,shopify,0,deny,manual,330.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bio-weed_183b5dbf-1504-491e-9335-6f9daf4fa99b.jpg?v=1761678812,1,BioWeed 6 gal,BioWeed 6 gal | H Moon Hydro,Shop BioWeed 6 gal by General Organics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
biothrive-grow-1-qt,BioThrive Grow 1 qt,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh00160,0,shopify,0,deny,manual,18.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/biothrive_db9326c1-f9f5-41f3-83eb-d87c84f149b6.jpg?v=1761678812,1,BioThrive Grow 1 qt,BioThrive Grow 1 qt | H Moon Hydro,Shop BioThrive Grow 1 qt by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
biothrive-bloom-1-gal,BioThrive Bloom 1 gal,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh00164,0,shopify,0,deny,manual,58.10,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/biothrive_6037ba41-09d7-43bf-a7be-c23ff15da45b.jpg?v=1761678812,1,BioThrive Bloom 1 gal,BioThrive Bloom 1 gal | H Moon Hydro,Shop BioThrive Bloom 1 gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bloom-natural-5-gal,Bloom Natural 5 gal,,Earth Juice,,Nutrients,"category:nutrients, category:catalog_index, brand:Earth Juice",TRUE,Title,Default Title,,,,,hmh00405,0,shopify,0,deny,manual,421.20,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_bloom_natural_d127d96a-876a-483d-b8c1-0a40fa7cd366.jpg?v=1761678812,1,Bloom Natural 5 gal,Bloom Natural 5 gal | H Moon Hydro,Shop Bloom Natural 5 gal by Earth Juice at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
calimagic-6-gal,CALiMAGic 6 gal,,General Hydroponics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,hmh01832,0,shopify,0,deny,manual,227.50,,TRUE,TRUE,,,,CALiMAGic 6 gal,CALiMAGic 6 gal | H Moon Hydro,Shop CALiMAGic 6 gal by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bioroot-2-5-gal,BioRoot 2.5 gal,,General Organics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Organics",TRUE,Title,Default Title,,,,,hmh00678,0,shopify,0,deny,manual,110.16,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bioroot_dfbeaa07-0f48-41a6-b5a7-6d089afb8c91.jpg?v=1761678807,1,BioRoot 2.5 gal,BioRoot 2.5 gal | H Moon Hydro,Shop BioRoot 2.5 gal by General Organics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bud-candy-1-lt,Bud Candy (1 lt),,Advanced Nutrients,,Nutrients,"category:nutrients, category:catalog_index, brand:Advanced Nutrients",TRUE,Title,Default Title,,,,,hmh01031,0,shopify,0,deny,manual,29.90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/advancedBudCandy_16950184-99bd-4786-a362-69af2d956dbe.jpg?v=1761678807,1,Bud Candy (1 lt),Bud Candy (1 lt) | H Moon Hydro,Shop Bud Candy (1 lt) by Advanced Nutrients at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
block-cocos-nucifera-1-gal,Block Cocos Nucifera 1 GAL,,Unknown,,Nutrients,"category:nutrients, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-NUT-581400,0,shopify,0,deny,manual,3.78,3.88,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Coco_Feed_Schedule_-_josh_5eight.com_-_Phive.8_Mail_-_Google_Chrome_5_8_2025_2_11_07_PM.webp6.webp?v=1761678807,1,Block Cocos Nucifera 1 GAL,Block Cocos Nucifera 1 GAL | H Moon Hydro,Shop Block Cocos Nucifera 1 GAL by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bioweed-1-qt,BioWeed 1 qt,,General Organics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Organics",TRUE,Title,Default Title,,,,,hmh00251,0,shopify,0,deny,manual,20.22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bio-weed_b3e7511b-cf91-44b0-9d69-b013cdcfb02f.jpg?v=1761678808,1,BioWeed 1 qt,BioWeed 1 qt | H Moon Hydro,Shop BioWeed 1 qt by General Organics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bioroot-6-gal,BioRoot 6 gal,,General Organics,,Nutrients,"category:nutrients, category:catalog_index, brand:General Organics",TRUE,Title,Default Title,,,,,hmh00679,0,shopify,0,deny,manual,226.16,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bioroot_7e8b2a27-a41e-4486-8b03-57f336563742.jpg?v=1761678807,1,BioRoot 6 gal,BioRoot 6 gal | H Moon Hydro,Shop BioRoot 6 gal by General Organics at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
bud-ignitor-1-lt,Bud Ignitor 1 Lt,,Advanced Nutrients,,Nutrients,"category:nutrients, category:catalog_index, brand:Advanced Nutrients",TRUE,Title,Default Title,,,,,hmh01424,0,shopify,0,deny,manual,92.74,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/bud_ignitor_bg.jpg?v=1761678807,1,Bud Ignitor 1 Lt,Bud Ignitor 1 Lt | H Moon Hydro,Shop Bud Ignitor 1 Lt by Advanced Nutrients at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
