Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
royal-gold-1-liter,Royal Gold 1 liter,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00308,36.8543800625,,0,deny,manual,21.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/royal_gold.jpg?v=1761679051,1,"",false,,,,oz,,,active
rsw-4ho-thermo-controlled-110v-161-cfm-3294-rpm,RSW 4HO Thermo/Controlled 110V 161 CFM 3294 RPM,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00787,255.145708125,,0,deny,manual,299.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ThermoFan.jpg?v=1761679051,1,"",false,,,,oz,,,active
rsw-4ho-thermo-controlled-240v-161-cfm-3294-rpm,RSW 4HO Thermo/Controlled 240V 161 CFM 3294 RPM,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00788,255.145708125,,0,deny,manual,299.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ThermoFan_f1bb5024-7798-4158-89f1-fd923863a85b.jpg?v=1761679051,1,"",false,,,,oz,,,active
rosin-pro-press-co-manual-2,ROSIN PRO PRESS CO. Manual,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01775,4252.42846875,,0,deny,manual,950.00,,true,true,,,,,,,,,false,,,,oz,,,active
royal-flush-16-oz,Royal Flush 16 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00390,42.5242846875,,0,deny,manual,8.33,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/royal-flush.jpg?v=1761679049,1,"",false,,,,oz,,,active
rosin-pro-press-co-pneumatic-2,ROSIN PRO PRESS CO.Pneumatic,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01777,4252.42846875,,0,deny,manual,950.00,,true,true,,,,,,,,,false,,,,oz,,,active
royal-black-1-liter,Royal Black 1 liter,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00306,36.8543800625,,0,deny,manual,24.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/royal_black_b7a52ffe-c8af-400d-8336-7cf5f1c47414.jpg?v=1761679049,1,"",false,,,,oz,,,active
royal-black-4-liter,Royal Black 4 liter,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00307,297.6699928125,,0,deny,manual,63.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/royal_black.jpg?v=1761679049,1,"",false,,,,oz,,,active
rosin-pro-press-co-pneumatic-dual-element-2,ROSIN PRO PRESS CO. Pneumatic Dual Element,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01773,0.0,,0,deny,manual,950.00,,true,true,,,,,,,,,false,,,,lb,,,active
revolt-digital-dimming-ballast,ReVolt Digital 1000 Watt Dimming Ballast,"",H Moon Hydro,,simple,super,false,Title,Default Title,,,,,,,,hmh01736,283.49523125,,0,deny,manual,99.00,260.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Revolt-family.jpg?v=1761679047,1,"",false,,,,oz,,,active
ripen-0-5-7-6-quarts,Ripen® 0.5-7-6 Quarts,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01938,0.0,,0,deny,manual,34.89,,true,true,,,,,,,,,false,,,,lb,,,active
rosin-pro-press-auto-electirc-2,ROSIN PRO PRESS Auto Electirc,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01771,2267.96185,,0,deny,manual,950.00,,true,true,,,,,,,,,false,,,,oz,,,active
robo-stick-lamp-stabilizer,Robo-Stick lamp stabilizer,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00903,85.048569375,,0,deny,manual,31.95,,true,true,,,,,,,,,false,,,,oz,,,active
rhino-skin-4l,Rhino Skin (4L),"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01423,283.49523125,,0,deny,manual,106.10,,true,true,,,,,,,,,false,,,,oz,,,active
ripen-0-5-7-6-gallon,Ripen® 0.5-7-6 Gallon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01939,566.9904625,,0,deny,manual,101.50,,true,true,,,,,,,,,false,,,,oz,,,active
replacemnt-probe-for-control-wizard-accurate-ph3-meter,Replacemnt probe for Control Wizard Accurate pH3 Meter,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00978,0.0,,0,deny,manual,34.95,,true,true,,,,,,,,,false,,,,lb,,,active
rapid-start-275-ml,Rapid Start 275 ml,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00242,14.1747615625,,0,deny,manual,42.19,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Rapid-Start_c1fa4873-afe8-4930-a7f0-af044ddf79bd.jpg?v=1761679046,1,"",false,,,,oz,,,active
replacement-probe-for-24-7-meter,Replacement Probe for 24-7 Meter,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00964,28.349523125,,0,deny,manual,49.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/24-7_nutrient_meter.jpg?v=1761679045,1,"",false,,,,oz,,,active
rare-earth-1-5-lb,Rare Earth 1.5 lb,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00687,42.5242846875,,0,deny,manual,8.24,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/3-G_e1375250-7493-4f00-9716-7791322eea07.jpg?v=1761679045,1,"",false,,,,oz,,,active
rapid-start-125-ml,Rapid Start 125 ml,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00241,14.1747615625,,0,deny,manual,27.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Rapid-Start_41290fdc-4b08-4133-8ae5-415146dabcef.jpg?v=1761679045,1,"",false,,,,oz,,,active
rare-earth-16-lb,Rare Earth 16 lb,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00689,453.59237,,0,deny,manual,47.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/3-G.jpg?v=1761679045,1,"",false,,,,oz,,,active
q-max-ultra-quiet-10-fan,"Q-Max Ultra Quiet 10"" Fan","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh2014,1275.728540625,,0,deny,manual,250.00,450.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/qmaxfan.jpg?v=1761679044,1,"",false,,,,oz,,,active
rapid-start-1-qt,Rapid Start 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00244,62.368950875,,0,deny,manual,151.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Rapid-Start.jpg?v=1761679043,1,"",false,,,,oz,,,active
quick-roots-gel-8-oz,Quick Roots Gel 8 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00325,14.1747615625,,0,deny,manual,41.04,,true,true,,,,,,,,,false,,,,oz,,,active
quick-roots-gel-2-oz,Quick Roots Gel 2 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00323,2.8349523125,,0,deny,manual,22.57,,true,true,,,,,,,,,false,,,,oz,,,active
rapid-start-1-pt,Rapid Start 1 pt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00243,31.1844754375,,0,deny,manual,78.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Rapid-Start_bf9ef9e4-b3a0-425e-9da8-6652d27639c0.jpg?v=1761679044,1,"",false,,,,oz,,,active
quick-roots-gel-4-oz,Quick Roots Gel 4 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00324,8.5048569375,,0,deny,manual,27.27,,true,true,,,,,,,,,false,,,,oz,,,active
purple-label-indica,Purple Label * Indica,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,239.66686849875,shopify,100,deny,manual,75.97,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GreaseBottle1LPurplecopy-1-scaled.webp?v=1761679042,1,"",false,,,,oz,,,active
pure-blend-pro-soil-gal,Pure Blend Pro Soil Gal.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01173,340.1942775,,0,deny,manual,59.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/PBPSoil_GalFB_0_1ae986a5-8ebf-485f-935b-54776bdca10a.png?v=1761679042,1,"",false,,,,oz,,,active
pure-cocos-nucifera,Pure Cocos Nucifera,"",H Moon Hydro,,simple,GROW LARGE,false,Title,Default Title,,,,,,,,,708.738078125,,0,deny,manual,28.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Layer-1.jpg?v=1761679042,1,"",false,,,,oz,,,active
pure-blend-pro-soil-qt,Pure Blend Pro Soil Qt.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01172,85.048569375,,0,deny,manual,24.29,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/PBPSoil_GalFB_0.png?v=1761679042,1,"",false,,,,oz,,,active
pure-clean-powerful-natural-enzymes,Pure Clean Powerful natural enzymes,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01675,56.69904625,,0,deny,manual,32.00,,true,true,,,,,,,,,false,,,,oz,,,active
pure-clean-powerful-natural-enzymes-1-liter,Pure Clean Powerful natural enzymes 1 liter,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01676,283.49523125,,0,deny,manual,46.00,,true,true,,,,,,,,,false,,,,oz,,,active
pure-blend-pro-grow-qt,Pure Blend Pro Grow Qt.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01168,85.048569375,,0,deny,manual,24.29,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/PBPGrow_GalFB_0.png?v=1761679040,1,"",false,,,,oz,,,active
pure-blend-pro-grow-gal,Pure Blend Pro Grow Gal.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01169,340.1942775,,0,deny,manual,59.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/PBPGrow_GalFB_0_47074ed6-7538-488b-b8fa-b7a940900764.png?v=1761679040,1,"",false,,,,oz,,,active
pulse-start-metal-halide-3000k-for-flowering-growth,"Pulse Start Metal Halide 3,000K for Flowering Growth","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00857,28.349523125,,0,deny,manual,59.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_1b92c077-ed6f-4c32-b2f6-9ae8356b81b3.jpg?v=1761679040,1,"",false,,,,oz,,,active
pure-blend-pro-bloom-gal,Pure Blend Pro Bloom Gal.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01171,340.1942775,,0,deny,manual,59.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/PBPBloom_GalFB_0_31b1d1c4-7eb9-4df8-8413-6ca12724c90b.png?v=1761679040,1,"",false,,,,oz,,,active
pure-blend-pro-bloom-qt,Pure Blend Pro Bloom Qt.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01170,85.048569375,,0,deny,manual,24.29,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/PBPBloom_GalFB_0.png?v=1761679040,1,"",false,,,,oz,,,active
pulse-start-metal-halide-7000k-for-vegative-growth,"Pulse Start Metal Halide 7,000K for Vegative Growth","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00856,28.349523125,,0,deny,manual,59.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_9cf6381f-8d5c-4f79-bb29-51ca4d543164.jpg?v=1761679040,1,"",false,,,,oz,,,active
pulse-start-m-h-600w-3000k-for-flowering-growth,"Pulse Start M.H.600W. 3,000K for Flowering Growth","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00860,28.349523125,,0,deny,manual,79.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_8a7cf9ac-1028-4c17-bd80-2d4d9093c00e.jpg?v=1761679038,1,"",false,,,,oz,,,active
pulse-start-metal-halide-10000k-for-final-flowering-2,"Pulse Start Metal Halide 10,000K for Final Flowering","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01728,28.349523125,,0,deny,manual,59.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_7eba2a84-8052-4702-8e32-8fafc841cf72.jpg?v=1761679038,1,"",false,,,,oz,,,active
pulse-start-metal-halide-10000k-for-final-flowering,"Pulse Start Metal Halide 10,000K for Final Flowering","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00858,28.349523125,,0,deny,manual,59.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_f33bd0c1-323b-46bf-b25c-cf21d38e1eda.jpg?v=1761679039,1,"",false,,,,oz,,,active
pulse-start-m-h-600w-3000k-for-flowering-growth-2,"Pulse Start M.H.600W. 3,000K for Flowering Growth","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01726,28.349523125,,0,deny,manual,79.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_775e4223-1883-4793-986d-0c295e905e3c.jpg?v=1761679038,1,"",false,,,,oz,,,active
pulse-start-m-h-600w-7000k-for-vegative-growth,"Pulse Start M.H.600W. 7,000K for Vegative Growth","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00859,28.349523125,,0,deny,manual,79.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_21bbc2ac-20ef-4316-a629-55a439302881.jpg?v=1761679038,1,"",false,,,,oz,,,active
pulse-start-m-h-600w-3000k-for-flowering-growth-3,"Pulse Start M.H.600W. 3,000K for Flowering Growth","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01727,28.349523125,,0,deny,manual,79.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_c58f9ba1-011c-436d-8bb1-f960846b4ccd.jpg?v=1761679038,1,"",false,,,,oz,,,active
pulse-start-m-h-600w-10000k-for-final-flowering,"Pulse Start M.H.600W. 10,000K for Final Flowering","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00861,28.349523125,,0,deny,manual,79.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_0b1b3c8e-6282-4a36-8b3e-49729d700675.jpg?v=1761679036,1,"",false,,,,oz,,,active
prop-o-gator-500-ml,Prop-O-Gator 500 ml,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00320,42.5242846875,,0,deny,manual,18.51,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Propogator_1887fca1-7cd3-440a-9614-cf8ce3ce64df.jpg?v=1761679036,1,"",false,,,,oz,,,active
pulse-start-m-h-1000w-10000k-for-final-flowering,"Pulse Start M.H.1000W. 10,000K for Final Flowering","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00864,28.349523125,,0,deny,manual,99.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_256f34ca-5d70-4846-84ef-88c1220c2c8b.jpg?v=1761679036,1,"",false,,,,oz,,,active
pulse-start-m-h-1000w-3000k-for-flowering-growth,"Pulse Start M.H.1000W. 3,000K for Flowering Growth","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00863,28.349523125,,0,deny,manual,99.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse_f25f059c-eb85-4efa-9f57-073d147692d9.jpg?v=1761679036,1,"",false,,,,oz,,,active
prozyme-1-qt,Prozyme 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00420,59.5339985625,,0,deny,manual,40.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_prozyme.jpg?v=1761679036,1,"",false,,,,oz,,,active
pulse-start-m-h-1000w-7000k-for-vegative-growth,"Pulse Start M.H.1000W. 7,000K for Vegative Growth","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00862,28.349523125,,0,deny,manual,99.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/plantmax_pulse.jpg?v=1761679036,1,"",false,,,,oz,,,active
pro-50-6-reversible-450-cfm,"PRO 50 - 6"" Reversible-450 cfm.","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00733,1332.427586875,,0,deny,manual,206.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_03916e2d-007f-44dd-90eb-686702bcfd9e.jpg?v=1761679034,1,"",false,,,,oz,,,active
pro-70s-6-non-rev-400-cfm,"PRO 70s - 6"" Non-rev.-400 cfm.","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00734,822.136170625,,0,deny,manual,199.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_b3112a4c-6a92-41ec-bee4-72966f05b8c3.jpg?v=1761679034,1,"",false,,,,oz,,,active
profilter-replacement-carbon,ProFilter Replacement Carbon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00739,425.242846875,,0,deny,manual,51.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_2539d656-b861-4a2d-8d87-7ab8c2f33631.jpg?v=1761679034,1,"",false,,,,oz,,,active
pro-75-6-reversible-640-cfm,"PRO 75 - 6"" Reversible - 640 cfm.","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00735,1020.5828325,,0,deny,manual,249.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_efe1bb55-6fbc-4afb-a68c-8b2a60e6f81f.jpg?v=1761679034,1,"",false,,,,oz,,,active
prop-o-gator-4-liter,Prop-O-Gator 4 liter,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00322,297.6699928125,,0,deny,manual,109.35,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Propogator.jpg?v=1761679034,1,"",false,,,,oz,,,active
prop-o-gator-1-liter,Prop-O-Gator 1 liter,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00321,87.8835216875,,0,deny,manual,36.39,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Propogator_51eef9d1-44a9-408a-9caf-0e7731744487.jpg?v=1761679034,1,"",false,,,,oz,,,active
premier-tech-pro-mix-hp-mycorrhizae3-8-cf,Premier Tech Pro-Mix® HP Mycorrhizae™3.8 cf.,"",H Moon Hydro,,simple,PTO-MIX 3.8 cf.,false,Title,Default Title,,,,,,,,,1700.9713875,,0,deny,manual,66.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/pro-mix-3.8.jpg?v=1761679032,1,Prp Mix 3.8,false,,,,oz,,,active
pre-filter-for-model-pro-70s,Pre-Filter for Model Pro 70s,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00746,28.349523125,,0,deny,manual,9.56,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_98e1cd71-3d51-4298-a78e-dbbd1bf3ccd9.jpg?v=1761679033,1,"",false,,,,oz,,,active
pro-125-10-reversible-1140-cfm-freight-shipping-only,"PRO 125 - 10"" Reversible - 1140 cfm (freight shipping ONLY)","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00737,3033.398974375,,0,deny,manual,326.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_1ada7c09-b219-421e-bcd5-720ec6e6c7e2.jpg?v=1761679032,1,"",false,,,,oz,,,active
pre-filter-for-model-pro-75,Pre-Filter for Model Pro 75,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00747,28.349523125,,0,deny,manual,12.56,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_364845c4-8ac3-4851-9043-705e37113319.jpg?v=1761679032,1,"",false,,,,oz,,,active
pro-100-8-reversible-900-cfmfreight-shipping-only,"PRO 100 - 8"" Reversible - 900 cfm(freight shipping ONLY)","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00736,2438.05898875,,0,deny,manual,283.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_75c5a6a7-d69f-464c-ae51-de5f3d157d9f.jpg?v=1761679032,1,"",false,,,,oz,,,active
premier-tech-pro-mix-hp-mycorrhizae-loose-fill,Premier Tech Pro-Mix® HP Mycorrhizae™ - Loose Fill,"",H Moon Hydro,,simple,HP Mycorrhizae™ - Loose Fill 2.8 cf.,false,Title,Default Title,,,,,,,,,793.7866475,,0,deny,manual,34.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/2.8.jpg?v=1761679032,1,endomycorrhizal fungi (glomus intraradices,false,,,,oz,,,active
pre-filter-for-model-pro-100,Pre-Filter for Model Pro 100,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00748,28.349523125,,0,deny,manual,14.33,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_f79dab37-ab28-4f6a-92b6-6366b5eaa11e.jpg?v=1761679030,1,"",false,,,,oz,,,active
pre-filter-for-model-pro-50,Pre-Filter for Model Pro 50,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00745,28.349523125,,0,deny,manual,9.56,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_34f89d4f-d847-4a6b-ae42-1218b13872d4.jpg?v=1761679030,1,"",false,,,,oz,,,active
ppm-1500-tds-2-142-ms-16-oz,PPM-1500 TDS / 2.142 ms 16 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00971,28.349523125,,0,deny,manual,12.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/gisolutions_fe80a2a8-9274-4a0a-bd1c-438c37ec7088.jpg?v=1761679030,1,"",false,,,,oz,,,active
pre-filter-for-model-pro-125,Pre-Filter for Model Pro 125,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00749,28.349523125,,0,deny,manual,19.78,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_dce140fc-6df0-4476-b4b6-dc31b53890ea.jpg?v=1761679031,1,"",false,,,,oz,,,active
pre-filter-for-model-pro-45s,Pre-Filter for Model Pro 45s,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00744,28.349523125,,0,deny,manual,8.11,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_c7ba5a17-4fbc-4cdb-9a3d-87d154f0cf90.jpg?v=1761679030,1,"",false,,,,oz,,,active
ppm-1500-tds-2-142-ms-8-oz,PPM-1500 TDS / 2.142 ms 8 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00970,28.349523125,,0,deny,manual,8.75,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/gisolutions_54926802-fd88-4f9f-ab46-4ec7251b386f.jpg?v=1761679030,1,"",false,,,,oz,,,active
plantmax-dual-arc-tube-lamps-2,Plantmax Dual Arc Tube Lamps,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01722,0.0,,0,deny,manual,159.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Plantmax-Dual-Arc-1000W-Hybrid-HPSMH_3832216e-7e8d-49ca-ab6a-f7b896b3162d.jpg?v=1761679028,1,Plantmax Dual Arc 1000W Hybrid (HPS+MH),false,,,,lb,,,active
posiedonzyme-quart,Posiedonzyme Quart,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01410,141.747615625,,0,deny,manual,22.00,,true,true,,,,,,,,,false,,,,oz,,,active
plantmax-dual-arc-tube-lamps,Plantmax Dual Arc Tube Lamps,"",H Moon Hydro,,simple,GROW LARGE,false,Title,Default Title,,,,,,,,hmh00599,113.3980925,,0,deny,manual,55.00,159.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Plantmax-Dual-Arc-1000W-Hybrid-HPSMH.jpg?v=1761679028,1,Plantmax Dual Arc 1000W Hybrid (HPS+MH),false,,,,oz,,,active
